age,attrition,businesstravel,distancefromhome,education,educationfield,employeenumber,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,standardhours,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,remotework,department,environmentsatisfaction
37,no,travel_rarely,8,2,other,,m,3,2, human resources ,2,divorced,4071.0,2,no,13,3,full_time,0,4,2.0,10,4,7,yes,human resources,3
42,no,travel_rarely,13,3,,,m,4,2, healthcare representative ,1,married,,5,no,18,3,full_time,2,2,2.0,0,0,0,no,research & development,2
18,no,,14,3,,1839.0,f,3,1, research scientist ,3,single,,1,,16,3,part_time,0,4,1.0,0,0,0,yes,research & development,2
31,yes,travel_rarely,18,5,human resources,1842.0,m,4,1, human resources ,1,married,2956.0,0,no,17,3,full_time,0,4,3.0,1,0,0,yes,human resources,4
36,no,travel_rarely,2,4,,1847.0,f,3,2, research scientist ,2,,,4,yes,22,4,full_time,1,2,3.0,1,0,0,yes,research & development,4
32,no,travel_frequently,10,4,marketing,1853.0,m,3,2, sales executive ,4,,4648.0,8,,13,3,full_time,0,2,4.0,0,0,0,yes,sales,4
29,no,,29,1,life sciences,,m,1,2, healthcare representative ,3,divorced,,8,no,17,4,full_time,2,3,,7,1,6,no,research & development,4
42,no,travel_rarely,8,3,,1860.0,m,3,1, laboratory technician ,3,,,4,no,13,4,full_time,0,3,3.0,0,0,0,yes,research & development,4
29,no,travel_rarely,6,1,,1865.0,m,2,1, human resources ,2,married,2804.0,1,no,11,4,part_time,0,3,3.0,1,0,0,yes,human resources,4
29,yes,,24,2,,,m,2,1, research scientist ,4,,2439.0,1,yes,24,2,part_time,0,3,2.0,1,1,0,no,research & development,4
28,no,travel_rarely,3,3,medical,1875.0,f,3,1, sales representative ,2,,2856.0,1,no,19,4,full_time,1,3,3.0,1,0,0,yes,sales,2
30,yes,,9,3,,1876.0,m,3,1, sales representative ,4,,,1,,13,3,part_time,0,3,2.0,1,0,0,no,sales,2
22,yes,travel_rarely,7,1,life sciences,,m,3,1, research scientist ,2,single,,1,,23,1,part_time,0,2,3.0,1,0,0,yes,research & development,4
26,no,,1,2,life sciences,1893.0,f,2,1, research scientist ,3,,2933.0,1,yes,13,3,full_time,1,3,2.0,1,1,0,no,research & development,2
44,no,travel_rarely,1,4,,1903.0,m,4,2, healthcare representative ,1,,,2,,15,4,full_time,1,5,3.0,2,2,2,yes,research & development,2
29,yes,travel_frequently,24,3,technical degree,1928.0,m,4,1, sales representative ,1,single,1091.0,1,no,17,4,full_time,0,3,,1,0,0,yes,sales,3
28,yes,travel_rarely,13,2,marketing,1933.0,f,3,2, sales executive ,3,,,3,yes,11,4,full_time,0,0,3.0,2,2,2,yes,sales,4
56,no,travel_rarely,11,5,,1935.0,f,2,2, sales executive ,1,married,,4,,16,3,full_time,1,3,3.0,0,0,0,yes,sales,4
39,no,travel_rarely,9,2,,1936.0,m,3,2, manufacturing director ,1,married,5151.0,1,no,25,4,part_time,1,3,3.0,10,7,9,yes,research & development,1
58,no,,21,3,,1938.0,f,3,4, manager ,4,,,4,yes,13,3,full_time,1,2,2.0,1,0,0,yes,unknow,4
42,no,travel_rarely,12,4,marketing,1943.0,m,3,2, sales executive ,4,divorced,,3,,12,3,full_time,2,4,3.0,0,0,0,no,sales,2
27,yes,,22,3,,1944.0,f,2,1, human resources ,2,married,2863.0,1,no,12,1,full_time,0,2,3.0,1,0,0,no,human resources,1
38,no,travel_rarely,1,3,,1961.0,m,2,1, sales representative ,1,single,2858.0,4,,14,1,full_time,0,3,2.0,1,0,0,yes,sales,1
32,no,,5,4,life sciences,1966.0,m,2,2, manufacturing director ,4,,,8,no,24,2,full_time,0,1,3.0,1,0,0,yes,research & development,4
31,no,,2,1,medical,1974.0,f,1,1, laboratory technician ,4,,1129.0,1,,11,3,full_time,3,4,3.0,1,0,0,yes,research & development,4
25,no,travel_rarely,2,3,,,f,3,1, human resources ,2,,,4,no,14,3,part_time,0,3,3.0,2,1,2,no,human resources,3
40,no,,44,4,,2012.0,m,3,1, laboratory technician ,4,married,,8,no,19,3,full_time,2,3,2.0,1,0,0,yes,research & development,1
39,no,non_travel,9,3,,,m,3,5, manager ,4,,19431.0,2,,13,3,full_time,0,3,2.0,6,1,3,no,unknow,4
23,yes,,9,3,,2023.0,m,3,1, sales representative ,1,married,,1,no,19,1,full_time,1,3,,1,1,0,no,sales,4
35,no,travel_rarely,26,4,life sciences,2040.0,f,3,3, human resources ,4,single,,1,yes,16,3,full_time,0,2,,9,1,7,no,human resources,3
34,no,travel_rarely,7,2,technical degree,1541.0,m,3,1, sales representative ,3,,2308.0,0,yes,25,2,full_time,1,4,3.0,11,5,7,yes,sales,2
28,no,non_travel,16,3,medical,1947.0,m,3,1, research scientist ,3,single,2144.0,1,no,14,3,full_time,0,3,2.0,5,1,4,no,research & development,3
29,no,,1,3,life sciences,1954.0,m,3,2, healthcare representative ,1,married,5373.0,0,no,12,1,full_time,1,5,2.0,5,0,2,no,research & development,1
58,yes,travel_rarely,23,4,medical,,f,3,3, healthcare representative ,4,married,,1,,12,4,full_time,1,3,2.0,40,15,6,yes,research & development,4
38,no,,3,3,life sciences,307.0,m,3,3, sales executive ,3,divorced,,0,,12,3,full_time,2,6,2.0,16,5,13,yes,sales,1
29,no,travel_frequently,1,1,,,f,3,3, sales executive ,4,married,,1,,14,4,full_time,1,5,3.0,11,4,1,yes,sales,2
55,no,travel_rarely,1,3,medical,374.0,m,3,5, manager ,1,single,19045.0,0,,14,3,full_time,0,2,3.0,36,4,13,yes,unknow,4
41,no,,2,4,,,m,3,4, manager ,2,,16015.0,1,,19,2,full_time,0,2,3.0,22,0,4,yes,unknow,4
39,no,travel_rarely,1,3,,,m,4,3, healthcare representative ,4,,9613.0,0,no,17,1,part_time,3,5,2.0,18,3,7,yes,research & development,3
38,no,,15,2,life sciences,,m,2,3, research director ,4,,11510.0,0,,14,2,full_time,1,3,3.0,11,2,9,yes,research & development,3
43,no,,12,3,,,m,2,4, research director ,2,,,1,no,11,3,part_time,1,3,,25,3,9,yes,research & development,1
31,no,,7,2,,524.0,f,3,2, manufacturing director ,1,married,4306.0,1,no,12,2,part_time,1,5,1.0,13,3,12,yes,research & development,2
50,no,travel_rarely,29,4,life sciences,569.0,m,2,4, manager ,3,married,17046.0,0,no,15,2,full_time,1,2,3.0,27,15,7,yes,research & development,2
33,no,non_travel,8,1,life sciences,1044.0,f,2,1, sales representative ,4,,,0,,19,4,full_time,0,2,2.0,2,2,2,no,sales,2
26,yes,,2,3,life sciences,1053.0,m,3,1, research scientist ,1,married,2042.0,6,,14,2,full_time,1,2,3.0,3,1,2,yes,research & development,1
38,no,travel_frequently,3,4,,,m,3,1, research scientist ,3,,2821.0,3,no,16,1,full_time,1,2,3.0,2,2,2,no,research & development,3
46,no,,1,4,medical,1069.0,m,3,5, research director ,4,,,9,no,17,4,part_time,2,0,3.0,2,2,2,yes,research & development,4
21,no,,25,1,,1131.0,f,2,1, research scientist ,2,single,2070.0,1,yes,11,3,part_time,0,6,4.0,2,2,2,yes,research & development,4
31,no,travel_frequently,20,3,,1135.0,m,4,1, sales representative ,4,married,2791.0,0,no,12,1,full_time,1,4,3.0,2,2,2,no,sales,3
35,no,,11,2,marketing,,m,3,2, sales executive ,4,divorced,,1,,11,4,full_time,1,3,3.0,5,0,2,yes,sales,4
34,no,,2,2,,1140.0,m,3,2, manufacturing director ,3,single,,2,no,11,4,part_time,0,3,,3,0,2,yes,research & development,4
33,yes,,9,4,,1157.0,f,3,2, sales executive ,1,single,8224.0,0,,17,1,full_time,0,3,3.0,5,0,3,yes,sales,1
31,yes,,15,3,medical,1160.0,m,3,1, laboratory technician ,3,,2610.0,1,no,12,3,full_time,1,5,2.0,2,2,2,no,research & development,3
37,no,travel_rarely,25,2,,1161.0,f,2,2, healthcare representative ,4,,5731.0,7,no,13,3,full_time,2,2,3.0,6,1,3,no,research & development,3
27,no,travel_rarely,6,3,,1162.0,m,2,1, research scientist ,3,married,2539.0,1,no,13,3,full_time,1,0,3.0,4,2,2,no,research & development,4
35,no,travel_frequently,4,4,other,1185.0,m,2,1, laboratory technician ,4,married,2376.0,1,,13,2,full_time,1,2,4.0,2,2,2,yes,research & development,4
56,no,,4,4,,,f,3,5, manager ,1,divorced,,4,no,13,4,full_time,1,2,3.0,5,4,2,no,unknow,4
45,no,,7,3,medical,1195.0,f,3,1, research scientist ,3,,,4,yes,19,3,full_time,1,2,,3,0,2,yes,research & development,1
43,no,travel_rarely,2,3,life sciences,1778.0,m,3,1, human resources ,4,,3539.0,0,no,13,2,part_time,0,5,3.0,9,1,8,yes,human resources,2
31,no,travel_rarely,29,4,marketing,,f,2,2, sales executive ,4,,5468.0,1,,14,1,full_time,2,3,3.0,12,5,7,yes,sales,1
35,yes,,27,3,,1797.0,m,3,2, sales executive ,4,,5813.0,1,,18,4,part_time,0,2,3.0,10,7,7,yes,sales,3
35,no,non_travel,2,2,medical,1804.0,m,3,2, manufacturing director ,4,divorced,,2,no,14,3,full_time,1,6,3.0,7,1,7,no,research & development,2
30,no,,47,3,medical,1816.0,f,3,3, manufacturing director ,3,single,9667.0,9,no,14,2,full_time,0,3,3.0,7,0,2,no,research & development,4
46,yes,travel_rarely,21,2,medical,1821.0,f,3,2, healthcare representative ,2,married,,4,no,22,4,full_time,1,2,4.0,9,3,7,no,research & development,4
45,no,non_travel,48,4,,,f,3,2, sales executive ,3,married,5154.0,4,,22,2,full_time,2,3,4.0,8,5,7,yes,sales,4
43,no,travel_frequently,2,4,life sciences,1849.0,m,3,2, sales executive ,4,married,5675.0,1,,20,3,full_time,1,5,3.0,7,7,7,no,sales,1
46,yes,,10,3,life sciences,1869.0,f,3,3, sales executive ,2,,7314.0,5,,21,3,part_time,3,2,3.0,8,0,7,no,sales,3
40,no,travel_rarely,1,4,,,m,3,4, manager ,1,,,2,,11,1,full_time,1,3,,19,11,16,yes,research & development,1
27,no,travel_rarely,2,2,,1898.0,f,4,2, sales executive ,3,single,,0,no,14,2,full_time,0,5,2.0,8,0,7,yes,sales,1
42,no,,6,3,medical,1911.0,m,3,3, research director ,1,married,,9,no,13,2,part_time,1,3,4.0,13,5,7,no,research & development,3
26,no,travel_frequently,6,3,other,,m,4,1, laboratory technician ,4,married,,0,no,18,1,full_time,1,3,3.0,7,7,7,yes,research & development,3
28,no,travel_frequently,1,2,life sciences,1927.0,m,2,2, sales executive ,4,married,,1,,12,3,full_time,1,2,3.0,7,0,7,yes,sales,3
31,no,travel_rarely,5,4,,423.0,m,3,1, research scientist ,4,married,,0,,12,3,full_time,1,4,3.0,5,0,3,yes,research & development,3
31,no,travel_rarely,2,3,human resources,424.0,m,2,2, human resources ,1,,6410.0,3,no,12,4,full_time,0,1,3.0,2,1,0,yes,human resources,1
31,no,,2,4,,,m,3,1, research scientist ,4,,,0,,18,2,full_time,1,2,1.0,2,2,2,yes,research & development,3
52,yes,,8,4,medical,433.0,m,2,2, research scientist ,2,,4941.0,2,no,15,1,part_time,0,3,2.0,8,7,7,no,research & development,3
28,yes,,2,4,medical,440.0,m,1,1, research scientist ,4,married,,5,yes,13,4,full_time,0,4,2.0,3,2,2,yes,research & development,1
47,no,travel_rarely,5,5,,447.0,m,3,5, research director ,3,married,,4,,11,2,part_time,1,2,3.0,3,1,1,yes,research & development,4
29,no,,9,5,other,455.0,m,2,1, laboratory technician ,4,,3983.0,0,no,17,3,part_time,0,2,,3,2,2,no,research & development,2
37,no,,5,2,medical,460.0,m,3,2, manufacturing director ,4,,6347.0,7,no,16,3,full_time,2,2,2.0,6,0,4,no,research & development,4
23,no,,22,1,,465.0,m,3,1, research scientist ,4,,2904.0,1,,12,3,full_time,2,2,2.0,4,0,2,no,research & development,3
42,no,travel_rarely,2,1,,470.0,m,3,1, human resources ,3,divorced,2696.0,0,yes,11,3,full_time,1,5,3.0,3,1,0,yes,human resources,3
30,no,,28,2,,475.0,f,3,2, sales executive ,3,,,7,,12,2,full_time,1,2,4.0,2,2,2,yes,sales,4
21,yes,,1,1,,478.0,f,2,1, sales representative ,2,single,2174.0,1,,11,3,full_time,0,3,3.0,3,1,2,no,sales,1
57,no,travel_rarely,1,4,medical,482.0,m,3,2, healthcare representative ,3,,6755.0,2,no,11,3,full_time,0,2,3.0,3,1,2,no,research & development,4
21,no,,9,2,,,m,3,1, sales representative ,4,single,,1,,24,3,full_time,0,3,2.0,3,2,2,yes,sales,1
31,no,travel_rarely,9,4,life sciences,,m,2,1, research scientist ,2,,2657.0,0,,16,4,full_time,0,5,3.0,2,2,2,no,research & development,3
29,no,,23,3,,495.0,m,3,1, research scientist ,4,,,9,no,16,4,full_time,0,4,3.0,3,1,2,yes,research & development,4
27,no,travel_rarely,1,2,,,m,3,1, laboratory technician ,2,,,1,no,11,2,part_time,1,2,3.0,5,0,4,yes,research & development,4
49,no,travel_rarely,7,3,other,,m,2,3, healthcare representative ,3,single,10965.0,8,no,24,3,full_time,0,2,3.0,5,0,0,no,research & development,2
36,no,travel_rarely,2,3,,501.0,f,3,1, research scientist ,3,married,2543.0,4,no,13,2,full_time,1,3,3.0,2,2,2,yes,research & development,4
34,yes,non_travel,37,3,marketing,502.0,m,4,2, sales executive ,4,,5304.0,8,yes,13,2,full_time,0,3,2.0,5,0,4,yes,sales,1
24,no,,32,4,marketing,507.0,f,3,2, sales executive ,3,divorced,,1,yes,12,4,full_time,1,2,4.0,5,0,3,yes,sales,4
42,no,,1,4,,517.0,f,3,1, laboratory technician ,1,,,3,no,16,2,part_time,1,5,3.0,5,1,2,yes,research & development,2
54,no,,5,2,medical,522.0,m,3,5, research director ,1,married,19406.0,4,,11,3,part_time,1,4,2.0,4,1,2,yes,research & development,1
34,no,,4,4,,523.0,f,3,2, sales executive ,3,married,6538.0,9,no,15,1,full_time,1,3,3.0,3,1,2,yes,sales,3
43,no,,21,3,,525.0,m,3,1, laboratory technician ,4,,2258.0,7,,20,1,part_time,1,1,3.0,3,1,2,yes,research & development,4
43,no,travel_rarely,8,4,other,526.0,f,3,2, healthcare representative ,3,,,4,yes,14,4,full_time,0,3,3.0,5,0,2,yes,research & development,3
31,no,travel_rarely,1,2,,530.0,m,2,1, laboratory technician ,1,married,2218.0,1,no,12,3,part_time,1,3,,4,3,2,yes,research & development,4
25,yes,travel_rarely,3,3,medical,,m,3,1, laboratory technician ,1,married,,5,no,13,3,part_time,1,5,,2,0,2,yes,research & development,1
45,no,,10,2,life sciences,544.0,m,3,1, research scientist ,4,married,2654.0,3,no,21,4,full_time,2,3,2.0,2,0,2,yes,research & development,1
45,no,travel_rarely,33,2,medical,,m,3,4, healthcare representative ,4,married,,0,yes,14,2,full_time,0,2,3.0,20,4,10,yes,research & development,3
47,yes,non_travel,29,4,life sciences,376.0,m,3,3, manager ,2,married,,1,,12,4,full_time,1,2,2.0,10,9,9,no,unknow,1
35,no,,38,3,life sciences,381.0,f,4,3, manager ,2,divorced,,7,,18,2,full_time,1,6,2.0,7,6,2,yes,unknow,2
29,no,travel_frequently,2,2,,388.0,m,3,2, sales executive ,4,single,,1,,18,1,full_time,0,3,,10,0,9,yes,sales,2
55,no,travel_rarely,17,2,technical degree,389.0,m,3,2, laboratory technician ,4,married,,3,,19,4,full_time,1,4,3.0,10,0,8,yes,research & development,1
26,yes,travel_rarely,4,4,,401.0,m,2,2, sales executive ,4,single,5828.0,1,,12,2,full_time,0,0,,8,7,4,yes,sales,4
31,no,travel_rarely,7,3,technical degree,416.0,m,4,2, sales executive ,4,,,4,,11,2,full_time,1,3,2.0,8,7,7,no,sales,2
43,no,travel_frequently,10,4,life sciences,430.0,f,3,1, laboratory technician ,4,,2455.0,0,no,19,1,full_time,0,5,3.0,8,1,7,no,research & development,3
31,no,travel_rarely,7,3,marketing,438.0,m,3,2, sales executive ,4,,,4,,12,4,full_time,3,3,3.0,7,1,7,yes,sales,4
32,no,,2,4,medical,,f,4,2, research scientist ,4,single,5055.0,7,,16,3,part_time,0,0,2.0,7,0,7,no,research & development,1
33,no,,10,3,,446.0,m,2,2, sales executive ,4,,4682.0,3,no,14,3,full_time,0,6,2.0,7,0,1,yes,sales,2
43,no,travel_frequently,30,4,life sciences,448.0,f,2,2, laboratory technician ,3,divorced,5257.0,1,no,11,2,part_time,1,3,4.0,9,0,0,no,research & development,3
29,yes,travel_rarely,8,4,,454.0,m,1,1, laboratory technician ,1,,2119.0,1,,11,4,full_time,0,4,2.0,7,0,7,yes,research & development,2
27,no,,12,4,,458.0,f,3,2, sales executive ,2,,,1,no,18,1,full_time,1,3,3.0,8,0,7,yes,sales,2
29,no,travel_rarely,10,1,,,f,2,2, sales executive ,2,divorced,,1,yes,14,1,full_time,2,2,3.0,7,1,7,yes,sales,4
37,no,,6,3,medical,,m,4,2, research scientist ,1,divorced,5974.0,4,,13,1,part_time,2,2,3.0,7,6,7,yes,research & development,3
26,no,travel_rarely,1,3,,476.0,m,3,2, sales executive ,3,,,1,,17,2,part_time,1,3,3.0,8,7,7,no,sales,3
40,no,travel_rarely,10,4,life sciences,483.0,f,4,1, laboratory technician ,3,married,,3,yes,13,3,full_time,1,3,3.0,7,1,7,yes,research & development,4
41,yes,,4,3,,488.0,m,3,2, sales executive ,2,,,1,no,18,3,full_time,0,5,3.0,8,7,7,yes,sales,1
51,no,travel_rarely,31,2,,500.0,f,3,2, sales executive ,4,,,4,no,11,3,full_time,1,2,2.0,7,0,7,no,sales,3
37,no,,14,3,,,f,3,1, laboratory technician ,1,,3034.0,1,no,12,3,full_time,1,2,2.0,18,12,17,no,research & development,4
56,no,,6,3,life sciences,,f,4,4, sales executive ,1,married,13212.0,9,no,11,4,part_time,3,0,2.0,7,7,7,yes,sales,3
41,no,travel_rarely,1,3,marketing,534.0,m,4,3, sales executive ,1,married,8392.0,1,,16,3,part_time,1,2,3.0,10,0,7,yes,sales,2
46,no,,18,3,medical,,f,3,2, manufacturing director ,3,,,2,no,14,3,full_time,1,5,2.0,10,0,8,no,research & development,3
30,no,non_travel,2,3,,,f,3,1, laboratory technician ,4,single,,0,,14,3,part_time,0,2,2.0,11,6,7,yes,research & development,3
35,no,travel_rarely,16,3,life sciences,586.0,m,3,3, healthcare representative ,3,,,4,yes,12,3,full_time,0,2,3.0,8,0,0,yes,research & development,4
48,no,travel_rarely,2,5,,595.0,f,3,2, sales executive ,4,married,4051.0,2,no,14,1,full_time,1,2,3.0,9,6,7,yes,sales,2
45,no,travel_rarely,2,3,other,,m,3,2, sales executive ,2,,4805.0,0,no,19,2,full_time,1,3,4.0,8,3,7,no,sales,4
26,yes,travel_frequently,17,4,life sciences,608.0,f,3,1, human resources ,3,,2741.0,0,yes,11,2,part_time,1,2,,7,1,0,yes,human resources,2
41,no,,2,4,other,616.0,f,2,2, healthcare representative ,3,single,,2,yes,17,1,part_time,0,3,3.0,8,0,7,yes,research & development,1
34,no,,21,4,,621.0,m,4,2, sales executive ,4,single,5337.0,1,,12,4,part_time,0,3,3.0,10,5,7,no,sales,4
31,no,travel_rarely,29,4,medical,653.0,m,4,2, sales executive ,4,divorced,,4,no,22,4,full_time,2,4,4.0,7,5,7,yes,sales,1
43,no,travel_frequently,9,5,,663.0,m,3,2, laboratory technician ,3,divorced,,3,,13,2,full_time,1,3,3.0,8,4,7,yes,research & development,4
53,no,,1,1,,682.0,f,3,2, sales executive ,1,single,,7,,20,4,full_time,0,2,4.0,14,8,10,no,sales,4
37,no,travel_rarely,3,3,other,,m,3,3, manufacturing director ,3,married,9434.0,1,no,15,3,part_time,1,2,3.0,10,7,8,yes,research & development,3
54,no,,24,4,,,m,3,3, human resources ,2,,,2,,15,3,part_time,1,1,4.0,9,7,1,no,human resources,3
38,no,travel_rarely,7,4,marketing,,f,2,2, sales executive ,4,,,0,no,20,1,full_time,0,2,3.0,7,0,5,yes,sales,4
29,no,,1,4,life sciences,710.0,m,1,1, research scientist ,4,divorced,,1,,18,4,full_time,1,5,3.0,10,2,8,yes,research & development,2
34,no,,9,3,medical,717.0,f,2,3, healthcare representative ,2,,,1,,14,2,full_time,0,3,4.0,8,7,7,yes,research & development,4
39,no,,2,4,technical degree,721.0,f,2,2, healthcare representative ,3,single,,1,no,11,1,full_time,0,4,3.0,20,11,10,no,research & development,4
32,no,,10,3,marketing,722.0,m,3,2, sales executive ,4,,5396.0,1,,12,4,full_time,0,2,2.0,10,0,8,yes,sales,4
38,no,travel_rarely,1,4,life sciences,724.0,f,4,2, healthcare representative ,4,,,0,,13,3,full_time,0,4,,9,1,8,no,research & development,2
27,no,travel_rarely,1,2,life sciences,725.0,f,3,3, manufacturing director ,1,married,,1,,11,4,full_time,0,3,3.0,9,0,7,no,research & development,3
32,no,travel_rarely,3,2,life sciences,,f,3,3, research director ,4,single,11159.0,3,,15,4,full_time,0,6,3.0,7,7,7,no,research & development,3
47,no,,14,4,marketing,728.0,m,3,2, sales executive ,1,single,4960.0,2,,12,4,full_time,0,2,3.0,7,1,7,no,sales,4
27,no,travel_frequently,10,2,,733.0,m,3,3, manufacturing director ,1,,8793.0,1,no,21,3,full_time,2,4,2.0,9,1,7,yes,research & development,4
41,no,,1,3,,734.0,m,2,5, manager ,3,,19189.0,1,no,12,2,part_time,1,3,3.0,22,2,10,no,unknow,4
28,yes,,1,2,,,f,1,1, research scientist ,2,,2216.0,7,yes,13,4,part_time,0,4,3.0,7,3,7,yes,research & development,1
36,no,,8,3,,742.0,f,4,3, research director ,1,married,11713.0,9,,14,1,part_time,1,2,3.0,8,0,5,no,research & development,1
30,no,,35,5,marketing,747.0,m,3,2, sales executive ,4,divorced,5304.0,7,no,23,4,part_time,1,2,2.0,8,7,7,no,sales,3
56,no,travel_rarely,9,3,,762.0,m,3,4, healthcare representative ,4,married,11103.0,7,no,11,3,full_time,0,1,2.0,10,1,1,yes,research & development,3
45,no,travel_rarely,2,2,,783.0,m,1,2, sales representative ,3,single,6632.0,0,no,13,1,full_time,0,3,3.0,8,3,1,yes,sales,2
36,no,non_travel,8,4,,789.0,m,2,3, sales executive ,1,single,7587.0,1,,15,2,part_time,0,1,3.0,10,0,9,yes,sales,1
29,no,,27,3,medical,793.0,f,3,2, healthcare representative ,3,married,4335.0,4,no,12,1,full_time,1,3,2.0,8,1,1,yes,research & development,2
38,no,,2,4,life sciences,803.0,f,4,2, manufacturing director ,1,single,5980.0,6,,12,4,full_time,0,2,3.0,15,4,12,no,research & development,1
40,no,,2,2,medical,,f,4,2, healthcare representative ,2,,4244.0,1,no,24,4,full_time,1,2,3.0,8,3,7,yes,research & development,3
42,no,travel_frequently,8,3,,809.0,m,3,5, manager ,4,,,1,no,13,2,full_time,1,4,2.0,24,14,9,yes,unknow,2
36,no,travel_rarely,1,3,other,823.0,f,3,2, manufacturing director ,2,,5228.0,0,,15,1,full_time,1,2,3.0,9,0,5,yes,research & development,3
29,no,travel_rarely,23,2,,,m,4,1, research scientist ,3,married,2700.0,1,,24,3,full_time,1,3,3.0,10,0,7,no,research & development,3
55,yes,,2,1,medical,842.0,m,3,2, sales executive ,4,single,,4,,16,3,part_time,0,3,2.0,9,7,3,yes,sales,3
28,no,,43,4,,,f,3,2, sales executive ,2,,,1,,20,1,full_time,0,2,3.0,8,7,5,no,sales,4
26,yes,,5,2,medical,,f,2,1, research scientist ,3,married,2366.0,1,,14,1,full_time,1,2,3.0,8,1,7,yes,research & development,3
44,no,,9,2,,913.0,m,3,1, research scientist ,1,,,1,yes,13,4,part_time,0,0,3.0,8,7,1,no,research & development,2
41,yes,,2,4,life sciences,927.0,f,1,1, laboratory technician ,4,divorced,,4,yes,13,3,part_time,1,1,2.0,7,1,0,yes,research & development,2
31,no,travel_rarely,7,4,,941.0,m,2,1, sales representative ,3,,2329.0,3,,15,2,part_time,0,2,4.0,7,5,2,yes,sales,2
26,no,travel_frequently,1,3,medical,956.0,m,2,2, sales executive ,1,,4294.0,1,,12,2,full_time,0,2,3.0,7,0,7,yes,sales,3
31,no,,12,3,medical,,f,3,2, healthcare representative ,4,,,0,,11,3,full_time,2,2,1.0,9,8,5,yes,research & development,4
32,no,,3,4,medical,966.0,f,3,2, manufacturing director ,1,married,6725.0,1,,12,3,full_time,1,2,4.0,8,6,3,yes,research & development,3
36,yes,travel_rarely,3,1,life sciences,967.0,m,2,3, sales executive ,4,married,10325.0,1,,11,1,full_time,1,6,3.0,16,3,7,no,sales,3
