Year,Gender,Country,Occupation,Self Employed,Family History,Treatment,Days Indoors,Growing Stress,Changes Habits,Mental Health History,Mood Swings,Coping Struggles,Work Interest,Social Weakness,Mental Health Interview,Care Options,Continent
2014,Male,United Kingdom,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,No,Europa
2014,Male,Australia,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Oceanía
2014,Male,United Kingdom,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Sweden,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,South Africa,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,África
2014,Male,Australia,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Oceanía
2014,Male,Canada,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Not sure,América
2014,Male,United States,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,América
2014,Male,United Kingdom,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,Ireland,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Australia,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Oceanía
2014,Male,Canada,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2014,Male,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,No,Europa
2014,Male,Switzerland,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Canada,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,United States,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,United States,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,América
2014,Male,United States,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Ireland,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,América
2014,Male,Belgium,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Germany,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,New Zealand,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Oceanía
2014,Male,Canada,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Brazil,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,América
2014,Male,India,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Asia
2014,Male,Finland,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,New Zealand,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Oceanía
2014,Male,Canada,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Australia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Oceanía
2014,Male,United States,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,América
2014,Male,Brazil,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Netherlands,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Germany,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,United States,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Israel,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Asia
2014,Male,Italy,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,United Kingdom,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,Europa
2014,Male,Ireland,Corporate,Yes,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Germany,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Germany,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2014,Male,Bosnia and Herzegovina,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,New Zealand,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Oceanía
2014,Male,Australia,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Oceanía
2014,Male,New Zealand,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Oceanía
2014,Male,Netherlands,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,Australia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Oceanía
2014,Male,United States,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,América
2014,Male,Singapore,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Asia
2014,Male,Australia,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Oceanía
2014,Male,United States,Corporate,Yes,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Australia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Oceanía
2014,Male,United States,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,América
2014,Male,Singapore,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Asia
2014,Male,United States,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2014,Male,Germany,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,United States,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2014,Male,Germany,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,Europa
2014,Male,Ireland,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Nigeria,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,África
2014,Male,Ireland,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Ireland,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Russia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Canada,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Germany,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Europa
2014,Male,United States,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Not sure,América
2014,Male,Germany,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Europa
2014,Male,Switzerland,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Croatia,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,United Kingdom,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Italy,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Thailand,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Asia
2014,Male,Canada,Corporate,Yes,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Ireland,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Netherlands,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,United Kingdom,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Not sure,Europa
2014,Male,Canada,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,United Kingdom,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,No,Europa
2014,Male,United Kingdom,Corporate,Yes,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2014,Male,Netherlands,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Brazil,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,América
2014,Male,Switzerland,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Denmark,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,Europa
2014,Male,Sweden,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2014,Male,Italy,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Netherlands,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,United Kingdom,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,Mexico,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,India,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Asia
2014,Male,United States,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,No,América
2014,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Not sure,América
2014,Male,United Kingdom,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Netherlands,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Netherlands,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,Europa
2014,Male,United Kingdom,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2014,Male,Germany,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,France,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2014,Male,India,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Asia
2014,Male,Sweden,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,Israel,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Asia
2014,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,América
2014,Male,Canada,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Brazil,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Switzerland,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,South Africa,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,África
2014,Male,Greece,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2014,Male,United States,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2014,Male,Germany,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,No,Europa
2014,Male,Moldova,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Europa
2014,Male,Sweden,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,Israel,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Asia
2014,Male,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2014,Male,Canada,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2014,Male,Netherlands,Corporate,Yes,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2014,Male,India,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Asia
2014,Male,Colombia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2014,Male,Georgia,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,Canada,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2015,Male,United Kingdom,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,United States,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,América
2015,Male,Australia,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Oceanía
2015,Male,Brazil,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2015,Male,United Kingdom,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2015,Male,Ireland,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,United Kingdom,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,Europa
2015,Male,United States,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2015,Male,Czech Republic,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Yes,Europa
2015,Male,Philippines,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Asia
2015,Male,United States,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2015,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2015,Male,Netherlands,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Not sure,Europa
2015,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2015,Male,Greece,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,United Kingdom,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Yes,Yes,Europa
2015,Male,United Kingdom,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Europa
2015,Male,Canada,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2015,Male,Poland,Corporate,Yes,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,Ireland,Corporate,No,No,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,Europa
2015,Male,Australia,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,Oceanía
2015,Male,United States,Corporate,No,No,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,América
2015,Male,United States,Corporate,Yes,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,Maybe,Not sure,América
2015,Male,South Africa,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,África
2015,Male,United States,Corporate,No,Yes,No,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,No,América
2016,Male,United States,Corporate,No,Yes,Yes,More than 2 months,No,Maybe,Maybe,Medium,No,Maybe,Maybe,No,Yes,América
2014,Male,Canada,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,No,América
2014,Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,Europa
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,No,América
2014,Male,United States,Others,No,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,América
2014,Male,Canada,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,Canada,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Not sure,América
2014,Male,United Kingdom,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,Europa
2014,Male,United States,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,France,Others,Yes,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,Europa
2014,Male,United States,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,United States,Others,Yes,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,United States,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,United States,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,Canada,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,Portugal,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,United Kingdom,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,América
2014,Male,Canada,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,Netherlands,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,Europa
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Not sure,Europa
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Not sure,América
2014,Male,United States,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,No,América
2014,Male,United States,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,France,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,United States,Others,No,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,United States,Others,Yes,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,Europa
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,United States,Others,Yes,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,No,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,United States,Others,No,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,United Kingdom,Others,Yes,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,United States,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,Brazil,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,América
2014,Male,United Kingdom,Others,Yes,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,Canada,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,América
2014,Male,Canada,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,No,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,Costa Rica,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,Canada,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,América
2014,Male,United States,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,Yes,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,Canada,Others,Yes,Yes,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Not sure,América
2014,Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,United States,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,América
2014,Male,United Kingdom,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,Europa
2014,Male,France,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,Russia,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,Europa
2014,Male,Ireland,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Europa
2014,Male,United Kingdom,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,Europa
2014,Male,Canada,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,América
2014,Male,Germany,Others,Yes,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,Yes,Europa
2014,Male,United Kingdom,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,No,Europa
2014,Male,Australia,Others,Yes,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,Oceanía
2014,Male,United Kingdom,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Not sure,Europa
2014,Male,Sweden,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Maybe,No,Europa
2014,Male,South Africa,Others,No,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,No,África
2014,Male,Australia,Others,No,Yes,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,No,Yes,Oceanía
2014,Male,Canada,Others,Yes,No,No,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,Not sure,América
2014,Male,United States,Others,No,No,Yes,Go out Every day,No,Yes,No,Low,No,Yes,Yes,Yes,Yes,América
